Year,Month,Day,Average Temperature,Average Ozone,Average AOD,Average Dew Point,Average Relative Humidity,Average Pressure,Average Precipitable Water,Max Temperature,Min Temperature,Total GHI,RMM2,MJO Amplitude,time_idx,avg_temp_by_month,avg_humidity_by_month,weather
2004,6,28,0.7222222222222223,0.4756097560975607,0.2292490118577075,0.717741935483871,0.5722222222222225,0.7268518518518476,0.4489795918367347,0.7173913043478262,0.7111111111111112,0.7989310257062866,0.7620554124670607,0.44897377164947977,1273,0.7222222222222223,0.5722222222222226,Partly Cloudy
2004,6,29,0.7111111111111112,0.5060975609756095,0.300395256916996,0.7258064516129032,0.5888888888888891,0.7546296296296191,0.4081632653061224,0.7173913043478262,0.7111111111111112,0.9647493000763553,0.7648424124223971,0.4496595837143399,1274,0.7111111111111112,0.5888888888888892,Clear
2004,6,30,0.7111111111111112,0.4999999999999998,0.3043478260869565,0.7338709677419357,0.597222222222222,0.7499999999999929,0.4897959183673468,0.7282608695652173,0.6999999999999997,0.6240773733774497,0.6910777293096517,0.34029632513376723,1275,0.7111111111111112,0.5972222222222221,Partly Cloudy
2004,7,1,0.7333333333333334,0.49390243902439,0.217391304347826,0.7338709677419357,0.5833333333333331,0.7407407407407334,0.4489795918367347,0.75,0.6999999999999997,0.5283787223212013,0.6075719453914752,0.24374847220084556,1276,0.7333333333333334,0.5833333333333333,Partly Cloudy
2004,7,2,0.7111111111111112,0.4756097560975607,0.1897233201581027,0.7258064516129032,0.597222222222222,0.7314814814814738,0.4081632653061224,0.7065217391304346,0.6999999999999997,0.93802494273352,0.549168515237684,0.22646057599159813,1277,0.7111111111111112,0.5972222222222221,Clear
2004,7,3,0.7333333333333334,0.4329268292682924,0.1739130434782608,0.7016129032258065,0.5333333333333333,0.6851851851851762,0.3673469387755102,0.75,0.7222222222222223,0.7023415627386104,0.5063169021423573,0.2955329416131747,1278,0.7333333333333334,0.5333333333333334,Partly Cloudy
2004,7,4,0.7333333333333334,0.4146341463414631,0.1422924901185771,0.6774193548387097,0.4916666666666668,0.6388888888888786,0.4081632653061224,0.75,0.7111111111111112,0.7919317892593536,0.4675907040450207,0.29358867572632696,1279,0.7333333333333334,0.4916666666666669,Partly Cloudy
2004,7,5,0.7333333333333334,0.402439024390244,0.1343873517786561,0.6774193548387097,0.4944444444444441,0.6018518518518476,0.4285714285714285,0.7608695652173911,0.6888888888888887,0.9338254008653601,0.4342300763745179,0.36078241423954066,1280,0.7333333333333334,0.4944444444444442,Clear
2004,7,6,0.7222222222222223,0.4146341463414631,0.1067193675889327,0.7016129032258065,0.5416666666666666,0.6203703703703667,0.4489795918367347,0.7608695652173911,0.6777777777777776,0.6927971494018834,0.3660185502240616,0.38605108055009807,1281,0.7222222222222223,0.5416666666666667,Partly Cloudy
2004,7,7,0.7444444444444445,0.4146341463414631,0.1185770750988142,0.717741935483871,0.5416666666666666,0.643518518518519,0.4693877551020408,0.7826086956521738,0.6888888888888887,0.7229574955459405,0.2810195179323794,0.4313146768308691,1282,0.7444444444444445,0.5416666666666667,Partly Cloudy
2004,7,8,0.7222222222222223,0.4512195121951217,0.1304347826086956,0.7016129032258065,0.5444444444444448,0.6018518518518476,0.4285714285714285,0.75,0.6888888888888887,0.7555357597353016,0.2642111688427697,0.3940567481191093,1283,0.7222222222222223,0.544444444444445,Partly Cloudy
2004,7,9,0.755555555555556,0.4512195121951217,0.1660079051383399,0.717741935483871,0.5361111111111111,0.5879629629629619,0.4693877551020408,0.7826086956521738,0.7333333333333334,0.6889793840671927,0.2878485610921704,0.34794890134265244,1284,0.755555555555556,0.5361111111111112,Clear
2004,7,10,0.7666666666666666,0.4695121951219509,0.2015810276679842,0.774193548387097,0.6000000000000002,0.6296296296296333,0.5714285714285714,0.7826086956521738,0.7666666666666666,0.909518961567829,0.2604639044797451,0.3801186930187499,1285,0.7666666666666666,0.6000000000000003,Clear
2004,7,11,0.7444444444444445,0.4634146341463412,0.1976284584980237,0.7580645161290323,0.6055555555555553,0.6944444444444358,0.5306122448979591,0.75,0.744444444444444,0.9600407228302367,0.2813768256189611,0.30953437208586443,1286,0.7444444444444445,0.6055555555555554,Clear
2004,7,12,0.7333333333333334,0.4085365853658533,0.1660079051383399,0.709677419354839,0.5416666666666666,0.7129629629629619,0.4285714285714285,0.7391304347826089,0.7555555555555555,0.7465003817765336,0.2911343030266938,0.27691868939730013,1287,0.7333333333333334,0.5416666666666667,Clear
2004,7,13,0.7333333333333334,0.3719512195121952,0.158102766798419,0.6693548387096775,0.4805555555555555,0.7037037037037024,0.3469387755102041,0.7391304347826089,0.7333333333333334,0.9142275388139476,0.2610728163289612,0.31955220772636317,1288,0.7333333333333334,0.4805555555555556,Clear
2004,7,14,0.7222222222222223,0.3719512195121952,0.158102766798419,0.6532258064516132,0.4722222222222222,0.7129629629629619,0.3265306122448979,0.7391304347826089,0.7222222222222223,0.8185288877576992,0.265632955678959,0.31195168985903493,1289,0.7222222222222223,0.4722222222222223,Partly Cloudy
2004,7,15,0.7000000000000002,0.3841463414634147,0.1462450592885375,0.7419354838709677,0.6333333333333334,0.6481481481481453,0.5714285714285714,0.6739130434782608,0.6999999999999997,0.8044031560193434,0.2371198022897467,0.35335844205227546,1290,0.7000000000000002,0.6333333333333335,Cloudy
2004,7,16,0.7333333333333334,0.4451219512195119,0.1304347826086956,0.7500000000000002,0.6083333333333335,0.5925925925925881,0.4897959183673468,0.7391304347826089,0.7222222222222223,0.9390430134894375,0.2902082806056364,0.27274723185427274,1291,0.7333333333333334,0.6083333333333336,Clear
2004,7,17,0.7222222222222223,0.4512195121951217,0.150197628458498,0.7338709677419357,0.5888888888888891,0.6342592592592595,0.4285714285714285,0.7391304347826089,0.7222222222222223,0.9706032069228813,0.3117048042996024,0.23941404941468306,1292,0.7222222222222223,0.5888888888888892,Clear
2004,7,18,0.7000000000000002,0.4695121951219509,0.1660079051383399,0.782258064516129,0.6972222222222225,0.643518518518519,0.6734693877551021,0.6847826086956523,0.6999999999999997,0.650419954186816,0.3147389420714913,0.23730681828470024,1293,0.7000000000000002,0.6972222222222226,Partly Cloudy
2004,7,19,0.755555555555556,0.4573170731707314,0.1027667984189723,0.7983870967741935,0.65,0.6574074074074048,0.6530612244897958,0.7826086956521738,0.7333333333333334,0.5880631203868669,0.3441141002545816,0.19067159787420884,1294,0.755555555555556,0.6500000000000001,Partly Cloudy
2004,7,20,0.7777777777777781,0.4573170731707314,0.0948616600790514,0.7500000000000002,0.5444444444444448,0.6851851851851762,0.5918367346938775,0.8043478260869565,0.7555555555555555,0.7210486128785951,0.3665336688055501,0.15485093207065448,1295,0.7777777777777781,0.544444444444445,Clear
2004,7,21,0.7999999999999998,0.4756097560975607,0.0830039525691699,0.7016129032258065,0.4555555555555556,0.68055555555555,0.4693877551020408,0.8260869565217388,0.7555555555555555,0.723975566301858,0.3756733016719021,0.15332313291626298,1296,0.7999999999999998,0.4555555555555557,Partly Cloudy
2004,7,22,0.8111111111111113,0.4634146341463412,0.1106719367588932,0.6935483870967745,0.4388888888888888,0.6574074074074048,0.4489795918367347,0.8369565217391304,0.7777777777777781,0.8261644184270808,0.3908037934166058,0.12652214063900477,1297,0.8111111111111113,0.4388888888888889,Clear
2004,7,23,0.7999999999999998,0.4451219512195119,0.1462450592885375,0.7258064516129032,0.4916666666666668,0.6481481481481453,0.4693877551020408,0.8152173913043477,0.7888888888888888,0.9629676762534997,0.345011835817118,0.18831765547336873,1298,0.7999999999999998,0.4916666666666669,Clear
2004,7,24,0.7999999999999998,0.4451219512195119,0.1660079051383399,0.7419354838709677,0.5194444444444445,0.6342592592592595,0.5306122448979591,0.8260869565217388,0.7888888888888888,0.9185543395265972,0.3212761839539072,0.22873077236471615,1299,0.7999999999999998,0.5194444444444446,Clear
2004,7,25,0.7888888888888888,0.4390243902439021,0.150197628458498,0.7419354838709677,0.5361111111111111,0.68055555555555,0.4897959183673468,0.8043478260869565,0.7777777777777781,0.7001781623822856,0.3520448421146659,0.18834707975337914,1300,0.7888888888888888,0.5361111111111112,Partly Cloudy
2004,7,26,0.755555555555556,0.4207317073170729,0.1660079051383399,0.7258064516129032,0.5388888888888889,0.6851851851851762,0.510204081632653,0.75,0.7666666666666666,0.7275388139475694,0.3543107683604043,0.21006672521343914,1301,0.755555555555556,0.538888888888889,Partly Cloudy
2004,7,27,0.7777777777777781,0.4085365853658533,0.1620553359683794,0.7661290322580647,0.5833333333333331,0.6203703703703667,0.5510204081632653,0.7826086956521738,0.7666666666666666,0.6431662000509035,0.3293796245291726,0.24588512761083894,1302,0.7777777777777781,0.5833333333333333,Partly Cloudy
2004,7,28,0.8111111111111113,0.4207317073170729,0.2371541501976284,0.8145161290322582,0.6194444444444441,0.5879629629629619,0.5306122448979591,0.8152173913043477,0.7888888888888888,0.9190633749045559,0.3265077639982729,0.28049713452780806,1303,0.8111111111111113,0.6194444444444442,Clear
2004,7,29,0.822222222222222,0.4146341463414631,0.2332015810276679,0.7500000000000002,0.513888888888889,0.5879629629629619,0.4285714285714285,0.847826086956522,0.7999999999999998,0.7056502926953424,0.3524155488394944,0.2731093768390174,1304,0.822222222222222,0.5138888888888891,Cloudy
2004,7,30,0.822222222222222,0.4451219512195119,0.2213438735177865,0.7500000000000002,0.5111111111111112,0.5740740740740762,0.5714285714285714,0.8260869565217388,0.8111111111111109,0.7393738864851107,0.4117375575042057,0.25181977854834176,1305,0.822222222222222,0.5111111111111113,Cloudy
2004,7,31,0.7999999999999998,0.4390243902439021,0.1936758893280633,0.7500000000000002,0.5333333333333333,0.5787037037036953,0.5510204081632653,0.7934782608695654,0.7888888888888888,0.7985492491728176,0.4809153031904598,0.29574117497940294,1306,0.7999999999999998,0.5333333333333334,Partly Cloudy
2004,8,1,0.7999999999999998,0.4268292682926826,0.2490118577075099,0.7661290322580647,0.5555555555555555,0.6249999999999929,0.4489795918367347,0.7934782608695654,0.8111111111111109,0.8705777551539833,0.5107534725840789,0.24679275347885524,1307,0.7999999999999998,0.5555555555555556,Clear
2004,8,2,0.7999999999999998,0.4146341463414631,0.3478260869565217,0.8306451612903227,0.6527777777777778,0.6249999999999929,0.6530612244897958,0.7717391304347827,0.8222222222222224,0.7109951641639094,0.5457681370870491,0.25900382968321356,1308,0.7999999999999998,0.6527777777777779,Partly Cloudy
2004,8,3,0.7999999999999998,0.4451219512195119,0.4071146245059288,0.8629032258064517,0.7111111111111114,0.5416666666666643,0.7142857142857144,0.7934782608695654,0.8111111111111109,0.7160855179434971,0.6003468862123895,0.33289498700804854,1309,0.7999999999999998,0.7111111111111115,Partly Cloudy
2004,8,4,0.7222222222222223,0.4146341463414631,0.2608695652173913,0.8467741935483872,0.7805555555555554,0.5462962962962905,0.7959183673469388,0.6847826086956523,0.7555555555555555,0.3264189361160601,0.6403028182643778,0.35036169230351355,1310,0.7222222222222223,0.7805555555555557,Cloudy
2004,8,5,0.8111111111111113,0.378048780487805,0.2529644268774704,0.774193548387097,0.5583333333333337,0.5879629629629619,0.693877551020408,0.8260869565217388,0.7999999999999998,0.8032578264189362,0.6833062871265018,0.411120567119046,1311,0.8111111111111113,0.5583333333333338,Clear
2004,8,6,0.822222222222222,0.3414634146341464,0.2608695652173913,0.7419354838709677,0.5027777777777779,0.5787037037036953,0.5918367346938775,0.847826086956522,0.7777777777777781,0.8357088317638076,0.6593592282153969,0.3941540745837595,1312,0.822222222222222,0.502777777777778,Clear
2004,8,7,0.822222222222222,0.3414634146341464,0.1976284584980237,0.8387096774193548,0.6416666666666667,0.5648148148148096,0.6734693877551021,0.8369565217391304,0.8111111111111109,0.7051412573173836,0.631392457830249,0.36421147456384156,1313,0.822222222222222,0.6416666666666668,Clear
2004,8,8,0.8555555555555556,0.3475609756097562,0.0988142292490118,0.8467741935483872,0.6277777777777779,0.5972222222222214,0.5714285714285714,0.8695652173913042,0.8333333333333335,0.7724611860524306,0.6353302862927839,0.31816473975356024,1314,0.8555555555555556,0.627777777777778,Clear
2004,8,9,0.8111111111111113,0.3597560975609757,0.1146245059288537,0.774193548387097,0.5583333333333337,0.643518518518519,0.4897959183673468,0.8152173913043477,0.8222222222222224,0.8484347162127769,0.6212478970953862,0.28111051759571937,1315,0.8111111111111113,0.5583333333333338,Partly Cloudy
2004,8,10,0.7999999999999998,0.3719512195121952,0.2450592885375494,0.7500000000000002,0.5361111111111111,0.6574074074074048,0.4897959183673468,0.8043478260869565,0.7999999999999998,0.5152710613387631,0.6481814527535024,0.30945288946429694,1316,0.7999999999999998,0.5361111111111112,Partly Cloudy
2004,8,11,0.7888888888888888,0.3719512195121952,0.2490118577075099,0.7580645161290323,0.5638888888888888,0.6296296296296333,0.4897959183673468,0.7717391304347827,0.7888888888888888,0.575209977093408,0.6751492503982491,0.35698668211818585,1317,0.7888888888888888,0.5638888888888889,Partly Cloudy
2004,8,12,0.7888888888888888,0.3597560975609757,0.2332015810276679,0.806451612903226,0.6333333333333334,0.6296296296296333,0.510204081632653,0.7826086956521738,0.7888888888888888,0.5408500890811911,0.6648260358200955,0.33200773179542425,1318,0.7888888888888888,0.6333333333333335,Partly Cloudy
2004,8,13,0.7999999999999998,0.3719512195121952,0.2371541501976284,0.8306451612903227,0.6583333333333333,0.6481481481481453,0.4897959183673468,0.8043478260869565,0.7999999999999998,0.6205141257317384,0.722756033289166,0.39593990203978147,1319,0.7999999999999998,0.6583333333333334,Cloudy
2004,8,14,0.8333333333333335,0.3475609756097562,0.2055335968379447,0.8306451612903227,0.6333333333333334,0.7037037037037024,0.510204081632653,0.847826086956522,0.8222222222222224,0.8616696360397048,0.7100835206717384,0.37538364734321367,1320,0.8333333333333335,0.6333333333333335,Clear
2004,8,15,0.7999999999999998,0.3414634146341464,0.1660079051383399,0.7500000000000002,0.5416666666666666,0.7268518518518476,0.4693877551020408,0.7826086956521738,0.8111111111111109,0.8298549249172817,0.7083967306346677,0.36387875385910734,1321,0.7999999999999998,0.5416666666666667,Clear
2004,8,16,0.7888888888888888,0.3658536585365854,0.1225296442687747,0.7500000000000002,0.5499999999999999,0.6111111111111072,0.4489795918367347,0.8043478260869565,0.7666666666666666,0.866123695596844,0.6584123628459556,0.29119172860854836,1322,0.7888888888888888,0.55,Clear
2004,8,17,0.8555555555555556,0.4207317073170729,0.1264822134387351,0.7338709677419357,0.4527777777777776,0.5462962962962905,0.4489795918367347,0.8804347826086953,0.7999999999999998,0.9308984474420973,0.599289850972919,0.21028627561044055,1323,0.8555555555555556,0.4527777777777777,Clear
2004,8,18,0.8777777777777778,0.4146341463414631,0.1264822134387351,0.8467741935483872,0.6000000000000002,0.5694444444444358,0.6122448979591837,0.9021739130434784,0.8222222222222224,0.8000763553066939,0.6048623621015646,0.24165708491394525,1324,0.8777777777777778,0.6000000000000003,Clear
2004,8,19,0.8777777777777778,0.3841463414634147,0.1067193675889327,0.8629032258064517,0.6250000000000001,0.6574074074074048,0.5714285714285714,0.9130434782608696,0.8333333333333335,0.9195724102825147,0.6144441632300615,0.29068925244221516,1325,0.8777777777777778,0.6250000000000002,Clear
2004,8,20,0.8555555555555556,0.4085365853658533,0.1462450592885375,0.7661290322580647,0.4972222222222223,0.7175925925925881,0.4897959183673468,0.8804347826086953,0.8333333333333335,0.8671417663527615,0.6296461165120815,0.36822902048835243,1326,0.8555555555555556,0.4972222222222224,Clear
2004,8,21,0.8333333333333335,0.4390243902439021,0.2292490118577075,0.8145161290322582,0.5888888888888891,0.6990740740740762,0.5714285714285714,0.8369565217391304,0.8111111111111109,0.545049630949351,0.6245529931962661,0.4100363955709667,1327,0.8333333333333335,0.5888888888888892,Partly Cloudy
2004,8,22,0.8666666666666667,0.4512195121951217,0.1976284584980237,0.7016129032258065,0.3916666666666669,0.6851851851851762,0.3877551020408162,0.8913043478260869,0.8444444444444446,0.9240264698396539,0.5537688517024222,0.3789824631291136,1328,0.8666666666666667,0.391666666666667,Clear
2004,8,23,0.822222222222222,0.4207317073170729,0.1660079051383399,0.774193548387097,0.5388888888888889,0.6388888888888786,0.4693877551020408,0.8043478260869565,0.8444444444444446,0.7263934843471622,0.5166937128734982,0.38430825781101446,1329,0.822222222222222,0.538888888888889,Clear
2004,8,24,0.8333333333333335,0.3841463414634147,0.2015810276679842,0.774193548387097,0.5333333333333333,0.5740740740740762,0.4897959183673468,0.8152173913043477,0.8333333333333335,0.6969966912700433,0.546351739641799,0.27689379192959895,1330,0.8333333333333335,0.5333333333333334,Partly Cloudy
2004,8,25,0.8555555555555556,0.3841463414634147,0.1699604743083004,0.7983870967741935,0.5416666666666666,0.5601851851851833,0.5306122448979591,0.8695652173913042,0.8444444444444446,0.8372359378976839,0.4761407792285131,0.16459942237874928,1331,0.8555555555555556,0.5416666666666667,Clear
2004,8,26,0.8444444444444441,0.3841463414634147,0.158102766798419,0.8145161290322582,0.5833333333333331,0.6342592592592595,0.5510204081632653,0.8369565217391304,0.8555555555555552,0.509544413336727,0.4673048578957554,0.21041981657356515,1332,0.8444444444444441,0.5833333333333333,Partly Cloudy
2004,8,27,0.8444444444444441,0.378048780487805,0.150197628458498,0.8225806451612905,0.6000000000000002,0.6388888888888786,0.4897959183673468,0.847826086956522,0.8222222222222224,0.8429625858997201,0.4587294734177968,0.22515911745267214,1333,0.8444444444444441,0.6000000000000003,Clear
2004,8,28,0.8444444444444441,0.3658536585365854,0.1699604743083004,0.8225806451612905,0.5888888888888891,0.6111111111111072,0.4693877551020408,0.8369565217391304,0.8666666666666663,0.8437261389666583,0.4972159776087183,0.27322481055290476,1334,0.8444444444444441,0.5888888888888892,Clear
2004,8,29,0.822222222222222,0.3902439024390245,0.1106719367588932,0.806451612903226,0.6000000000000002,0.5833333333333357,0.510204081632653,0.8152173913043477,0.8222222222222224,0.824382794604225,0.4920052405127365,0.23454546277602234,1335,0.822222222222222,0.6000000000000003,Clear
2004,8,30,0.822222222222222,0.4085365853658533,0.0988142292490118,0.782258064516129,0.5722222222222225,0.5324074074074048,0.4693877551020408,0.8260869565217388,0.8111111111111109,0.9059557139221176,0.5113028331521982,0.25011090690157795,1336,0.822222222222222,0.5722222222222226,Clear
2004,8,31,0.8666666666666667,0.4085365853658533,0.075098814229249,0.7258064516129032,0.4249999999999999,0.5509259259259238,0.4081632653061224,0.9021739130434784,0.8222222222222224,0.7893866123695598,0.4449329303696645,0.23245860230143134,1337,0.8666666666666667,0.425,Partly Cloudy
2004,9,1,0.8444444444444441,0.3597560975609757,0.067193675889328,0.782258064516129,0.5416666666666666,0.5833333333333357,0.510204081632653,0.8369565217391304,0.8333333333333335,0.6341308220921354,0.4483824383272045,0.23306519515087853,1338,0.8444444444444441,0.5416666666666667,Partly Cloudy
2004,9,2,0.8666666666666667,0.3719512195121952,0.1067193675889327,0.774193548387097,0.5027777777777779,0.5277777777777786,0.6326530612244898,0.8804347826086953,0.8333333333333335,0.4328073301094426,0.4756807455820392,0.28925651634631916,1339,0.8666666666666667,0.502777777777778,Partly Cloudy
2004,9,3,0.8777777777777778,0.3597560975609757,0.1106719367588932,0.7419354838709677,0.4388888888888888,0.5370370370370381,0.6530612244897958,0.9021739130434784,0.8333333333333335,0.5607024688215831,0.4565201208891006,0.27653617375716355,1340,0.8777777777777778,0.4388888888888889,Partly Cloudy
2004,9,4,0.8444444444444441,0.3475609756097562,0.0592885375494071,0.7500000000000002,0.4916666666666668,0.6203703703703667,0.510204081632653,0.8586956521739131,0.8222222222222224,0.8784678035123441,0.4211898345963167,0.30928313400269786,1341,0.8444444444444441,0.4916666666666669,Clear
2004,9,5,0.822222222222222,0.3719512195121952,0.1106719367588932,0.782258064516129,0.5499999999999999,0.5648148148148096,0.510204081632653,0.8369565217391304,0.8111111111111109,0.8131840162891322,0.4143250606678675,0.3112681412003294,1342,0.822222222222222,0.55,Clear
2004,9,6,0.8444444444444441,0.3963414634146343,0.1699604743083004,0.8145161290322582,0.5916666666666665,0.4675925925925952,0.6122448979591837,0.8260869565217388,0.8444444444444446,0.5666836345125986,0.4060340335571468,0.31463382615229996,1343,0.8444444444444441,0.5916666666666666,Clear
2004,9,7,0.8777777777777778,0.4085365853658533,0.1106719367588932,0.717741935483871,0.4111111111111111,0.4861111111111071,0.6122448979591837,0.934782608695652,0.7777777777777781,0.41320946805803005,0.4275320460331402,0.26600454491955844,1344,0.8777777777777778,0.4111111111111112,Partly Cloudy
2004,9,8,0.8888888888888888,0.3475609756097562,0.150197628458498,0.8306451612903227,0.5555555555555555,0.5324074074074048,0.6530612244897958,0.9239130434782608,0.8888888888888888,0.8430898447442098,0.4130134437017075,0.26447448235901233,1345,0.8888888888888888,0.5555555555555556,Clear
2004,9,9,0.8666666666666667,0.3170731707317074,0.1660079051383399,0.8629032258064517,0.6361111111111112,0.6203703703703667,0.6326530612244898,0.8695652173913042,0.8666666666666663,0.5701196233138204,0.3759606366031949,0.26636216309199384,1346,0.8666666666666667,0.6361111111111113,Cloudy
2004,9,10,0.8555555555555556,0.3353658536585366,0.1067193675889327,0.7983870967741935,0.5555555555555555,0.6574074074074048,0.4897959183673468,0.8586956521739131,0.8222222222222224,0.8194196996691271,0.3514240200092304,0.2648932124976233,1347,0.8555555555555556,0.5555555555555556,Clear
2004,9,11,0.8777777777777778,0.3902439024390245,0.1778656126482213,0.717741935483871,0.39999999999999997,0.6527777777777786,0.4081632653061224,0.8586956521739131,0.8777777777777778,0.6908882667345381,0.2962452917268382,0.29263125492290826,1348,0.8777777777777778,0.4000000000000001,Partly Cloudy
2004,9,12,0.8666666666666667,0.3963414634146343,0.2450592885375494,0.7983870967741935,0.5361111111111111,0.6388888888888786,0.5306122448979591,0.8369565217391304,0.8666666666666663,0.5423771952150674,0.2825202102160222,0.34661575511756115,1349,0.8666666666666667,0.5361111111111112,Partly Cloudy
2004,9,13,0.8888888888888888,0.378048780487805,0.3043478260869565,0.782258064516129,0.488888888888889,0.6574074074074048,0.510204081632653,0.8804347826086953,0.8999999999999999,0.4795113260371596,0.2804344265956021,0.32898382117280645,1350,0.8888888888888888,0.4888888888888891,Partly Cloudy
2004,9,14,0.8666666666666667,0.3536585365853659,0.2055335968379447,0.774193548387097,0.5027777777777779,0.6527777777777786,0.4693877551020408,0.8586956521739131,0.8666666666666663,0.857851870705014,0.2554199109708347,0.3826672883488903,1351,0.8666666666666667,0.502777777777778,Clear
2004,9,15,0.8999999999999999,0.3536585365853659,0.1660079051383399,0.8145161290322582,0.5277777777777778,0.6666666666666643,0.510204081632653,0.8913043478260869,0.8999999999999999,0.6393484347162128,0.2663728803465884,0.3979769675789701,1352,0.8999999999999999,0.5277777777777779,Clear
2004,9,16,0.8666666666666667,0.3658536585365854,0.1857707509881423,0.7903225806451615,0.5166666666666667,0.6712962962962905,0.4489795918367347,0.8804347826086953,0.8777777777777778,0.8406719266989057,0.3036162515446113,0.37106733180628854,1353,0.8666666666666667,0.5166666666666668,Clear
2004,9,17,0.8555555555555556,0.3475609756097562,0.1897233201581027,0.7903225806451615,0.5305555555555556,0.6527777777777786,0.4489795918367347,0.8586956521739131,0.8555555555555552,0.5720285059811657,0.3047909005642484,0.33657075860320673,1354,0.8555555555555556,0.5305555555555557,Partly Cloudy
2004,9,18,0.8555555555555556,0.3414634146341464,0.2845849802371541,0.774193548387097,0.5194444444444445,0.6851851851851762,0.4693877551020408,0.8695652173913042,0.8555555555555552,0.6385848816492746,0.3152138635382393,0.32871673924655725,1355,0.8555555555555556,0.5194444444444446,Clear
2004,9,19,0.8666666666666667,0.3475609756097562,0.3241106719367589,0.8225806451612905,0.5638888888888888,0.6481481481481453,0.510204081632653,0.8695652173913042,0.8777777777777778,0.47900229065920086,0.2427801515580103,0.4127456927380875,1356,0.8666666666666667,0.5638888888888889,Partly Cloudy
2004,9,20,0.8555555555555556,0.378048780487805,0.1818181818181818,0.7016129032258065,0.40833333333333327,0.5972222222222214,0.3265306122448979,0.8804347826086953,0.8555555555555552,0.834308984474421,0.2238994178862272,0.43930450055679776,1357,0.8555555555555556,0.4083333333333334,Clear
2004,9,21,0.8333333333333335,0.3658536585365854,0.1660079051383399,0.8225806451612905,0.613888888888889,0.5972222222222214,0.5918367346938775,0.8043478260869565,0.8444444444444446,0.5591753626877068,0.1991305512959847,0.4548518374331162,1358,0.8333333333333335,0.6138888888888892,Partly Cloudy
2004,9,22,0.8555555555555556,0.3536585365853659,0.217391304347826,0.8225806451612905,0.5833333333333331,0.6712962962962905,0.5510204081632653,0.8586956521739131,0.8555555555555552,0.6945787732247392,0.2218999836233977,0.4211157686979981,1359,0.8555555555555556,0.5833333333333333,Clear
2004,9,23,0.8333333333333335,0.378048780487805,0.2529644268774704,0.806451612903226,0.5805555555555558,0.6574074074074048,0.5306122448979591,0.8260869565217388,0.8333333333333335,0.601679816747264,0.2284134049933749,0.3811394891944988,1360,0.8333333333333335,0.5805555555555559,Partly Cloudy
2004,9,24,0.822222222222222,0.4329268292682924,0.2371541501976284,0.7661290322580647,0.5388888888888889,0.662037037037031,0.4693877551020408,0.8152173913043477,0.8111111111111109,0.7662255026724357,0.2445815778111926,0.35567164314233196,1361,0.822222222222222,0.538888888888889,Clear
2004,9,25,0.7999999999999998,0.4329268292682924,0.1778656126482213,0.7500000000000002,0.5333333333333333,0.6342592592592595,0.4489795918367347,0.7826086956521738,0.8111111111111109,0.6259862560447952,0.2801500692283643,0.30000769558092577,1362,0.7999999999999998,0.5333333333333334,Clear
2004,9,26,0.7777777777777781,0.4146341463414631,0.1106719367588932,0.709677419354839,0.4944444444444441,0.5972222222222214,0.4081632653061224,0.7934782608695654,0.7666666666666666,0.778569610587936,0.298270035284134,0.2730754257466975,1363,0.7777777777777781,0.4944444444444442,Clear
2004,9,27,0.8111111111111113,0.3841463414634147,0.0988142292490118,0.6774193548387097,0.40833333333333327,0.6111111111111072,0.3469387755102041,0.8152173913043477,0.8111111111111109,0.7547722066683635,0.3481799639714749,0.20401890396820355,1364,0.8111111111111113,0.4083333333333334,Clear
2004,9,28,0.8333333333333335,0.378048780487805,0.075098814229249,0.620967741935484,0.31388888888888883,0.643518518518519,0.2653061224489796,0.847826086956522,0.8111111111111109,0.7873504708577247,0.3608003692179428,0.17872760359609968,1365,0.8333333333333335,0.3138888888888889,Clear
2004,9,29,0.8111111111111113,0.3475609756097562,0.0711462450592885,0.7016129032258065,0.4388888888888888,0.6481481481481453,0.3673469387755102,0.8260869565217388,0.7777777777777781,0.7583354543140749,0.3884098319165091,0.13171213095162637,1366,0.8111111111111113,0.4388888888888889,Clear
2004,9,30,0.822222222222222,0.3353658536585366,0.1383399209486165,0.7258064516129032,0.4722222222222222,0.6249999999999929,0.3673469387755102,0.8260869565217388,0.8111111111111109,0.7966403665054722,0.420571990054936,0.07893176283124939,1367,0.822222222222222,0.4722222222222223,Clear
2004,10,1,0.8111111111111113,0.3414634146341464,0.1857707509881423,0.7338709677419357,0.488888888888889,0.643518518518519,0.4081632653061224,0.7934782608695654,0.8222222222222224,0.7849325528124205,0.4582009557980616,0.16279548767348997,1368,0.8111111111111113,0.4888888888888891,Clear
2004,10,2,0.7777777777777781,0.3963414634146343,0.1462450592885375,0.685483870967742,0.4611111111111113,0.6527777777777786,0.3265306122448979,0.7717391304347827,0.7888888888888888,0.7596080427589718,0.4865443880361476,0.14835495640679738,1369,0.7777777777777781,0.4611111111111114,Clear
2004,10,3,0.7222222222222223,0.4329268292682924,0.1027667984189723,0.685483870967742,0.513888888888889,0.5972222222222214,0.4081632653061224,0.7173913043478262,0.744444444444444,0.646729447696615,0.5180619035567002,0.13052384272043308,1370,0.7222222222222223,0.5138888888888891,Partly Cloudy
2004,10,4,0.7222222222222223,0.4146341463414631,0.2964426877470356,0.6693548387096775,0.4916666666666668,0.5648148148148096,0.4489795918367347,0.7282608695652173,0.6999999999999997,0.6995418681598371,0.5795069153925173,0.17027604501462157,1371,0.7222222222222223,0.4916666666666669,Clear
